Id,SalePrice
1624,215420.9699717007
1625,115106.84096283403
1626,162044.158110854
1627,196347.2916809779
1628,272296.13342675427
1629,187851.46775806023
1630,365443.0578995901
1631,231895.1215721203
1632,243679.53742588658
1633,173908.2936197678
1634,191365.4850647551
1635,177637.10098658482
1636,154781.7723466246
1637,203018.99454253173
1638,190963.05611939478
1639,174358.0806651978
1640,264135.0772954692
1641,178461.67454438025
1642,242006.21695346
1643,222450.0915724071
1644,236332.20696789518
1645,205298.3953976465
1646,160141.1756960205
1647,156085.52206909715
1648,134366.51731285243
1649,144894.9851108085
1650,113076.97066148905
1651,122211.19109423681
1652,99672.83592793277
1653,102460.01473224381
1654,142771.48744104232
1655,137314.89097365495
1656,141681.55465464384
1657,147063.30847010776
1658,142489.56476546702
1659,113495.41088671089
1660,150580.08406434543
1661,463492.9058173096
1662,412810.2054609388
1663,392321.23673688684
1664,510142.7531071941
1665,303510.41866979457
1666,345598.53776456584
1667,411108.81792402855
1668,342196.8035906241
1669,294060.640353322
1670,357338.671005883
1671,278746.16674513597
1672,440191.5504042579
1673,299963.18732870417
1674,248315.9828473215
1675,198664.56042528176
1676,198188.06762781338
1677,226843.7095738501
1678,455121.6541982913
1679,406462.3270301869
1680,327329.3025040834
1681,241402.94954208395
1682,320354.17202391475
1683,185827.18482488816
1684,175499.70296465853
1685,173716.49858769143
1686,167825.3610937028
1687,169658.74022643737
1688,191891.87251423113
1689,199103.66259668214
1690,195819.99789907792
1691,181728.90491598318
1692,263056.9877531563
1693,172932.66577578287
1694,190407.3806812907
1695,168370.8519564634
1696,273976.84903844027
1697,172569.06095070142
1698,360955.05404602154
1699,324790.53051884833
1700,260682.3604876777
1701,275136.21734325605
1702,247221.28007735795
1703,241807.16436117917
1704,292254.83215198584
1705,234598.26313845612
1706,446325.1223317205
1707,212542.06278745166
1708,206619.1369842635
1709,263028.4169058255
1710,215028.3817623811
1711,272078.87117437983
1712,260882.10980077306
1713,276746.0882363314
1714,224910.66293110477
1715,208225.2349409516
1716,186120.06117025713
1717,174960.25121945288
1718,134907.14242709
1719,206689.5260136523
1720,235023.34329490992
1721,169907.6739939199
1722,130183.73191945624
1723,158855.12882369876
1724,199248.86865446586
1725,236235.3410423523
1726,180623.8198875794
1727,154007.91743084235
1728,179013.23341581548
1729,174058.75006074077
1730,150968.48491813213
1731,116653.06432498223
1732,126778.45475130291
1733,113074.06182930908
1734,117856.07186943115
1735,132304.22582314527
1736,106978.90515698993
1737,309596.0358129401
1738,247243.2137016721
1739,246055.75886026843
1740,217272.32309654492
1741,186009.94555200593
1742,177185.91951947016
1743,178526.48221938848
1744,312311.9668345131
1745,231562.01391282282
1746,188067.24399847604
1747,222309.34356404946
1748,224030.8619211372
1749,149677.05754723266
1750,127583.50721184284
1751,244368.7550171165
1752,115849.81931485409
1753,152371.31875891675
1754,192869.41577668855
1755,167149.02304121692
1756,131177.10974057243
1757,120120.39507243471
1758,151854.96986171225
1759,164313.6684997728
1760,163061.9760702446
1761,143026.2984956587
1762,176917.68645130686
1763,186710.07870197252
1764,115661.25449402527
1765,177225.66545749534
1766,182187.45648346707
1767,212528.58793959758
1768,147555.0286312933
1769,175533.796530323
1770,147796.2447518656
1771,115467.75446198377
1772,134452.42672912235
1773,128408.17961039348
1774,140278.98632996803
1775,145252.05581635484
1776,128067.82460885195
1777,108838.59087394722
1778,142101.64444391534
1779,119704.97210843292
1780,178665.89021557666
1781,130147.5345513166
1782,83391.78585954802
1783,147770.13806185767
1784,107813.11401217124
1785,124303.46964884283
1786,135140.5438196377
1787,161137.51326340207
1788,61308.63351597859
1789,98158.17451508091
1790,71728.8660058248
1791,177394.31239158884
1792,162920.9757311415
1793,127980.05099468054
1794,154684.94545247723
1795,141387.16025100378
1796,130542.1297380124
1797,114253.77397581746
1798,123301.68252728875
1799,104856.23737120476
1800,133707.46324101937
1801,135788.36103022823
1802,134591.83370887424
1803,147572.73515782447
1804,142448.13483141857
1805,140256.3851746842
1806,127436.1389277049
1807,134570.8036473174
1808,124726.07229549132
1809,124938.63804351781
1810,139551.49740457698
1811,94263.50026090161
1812,102964.00506182002
1813,131211.70285790993
1814,94099.54125344064
1815,58023.771066159614
1816,97471.77710866701
1817,113563.20854829818
1818,153168.04626002788
1819,128401.16867229836
1820,57030.50633091379
1821,110131.8990579651
1822,150635.7089470948
1823,45129.77592488287
1824,130048.46347999375
1825,135863.25285254073
1826,110932.33738639206
1827,99287.91051675618
1828,135207.3247520493
1829,114505.2462883983
1830,151108.55605014728
1831,150499.9611137339
1832,75686.36163433583
1833,141996.5908271829
1834,121148.25940396536
1835,130300.77746096234
1836,122163.7000372464
1837,83336.0782764968
1838,126336.25289805463
1839,90503.8153144786
1840,146797.64845354133
1841,140977.53878390277
1842,88659.69773736916
1843,124702.54364579036
1844,141411.33088177402
1845,145855.0156071234
1846,148189.09084325758
1847,177723.43184136596
1848,54252.74064617023
1849,111353.29218106579
1850,119009.73774761564
1851,157418.3474131896
1852,124469.06692506243
1853,131420.9868398865
1854,166471.2675963002
1855,151561.3263292109
1856,224390.0730088507
1857,151692.88899494856
1858,138644.20427610437
1859,120222.19707616388
1860,146116.18774437695
1861,119728.1781788289
1862,291674.5432693277
1863,276698.66255195154
1864,276438.8993835118
1865,331196.1256149437
1866,324734.65920784645
1867,221566.28922114265
1868,298112.3978043236
1869,204298.30754019166
1870,221730.1336483638
1871,241062.67914732793
1872,171725.31096599656
1873,246384.2875990448
1874,155711.8595137985
1875,199771.27867206855
1876,204470.60347421013
1877,212002.646868123
1878,196284.26545281307
1879,127213.14583187549
1880,134277.1200482712
1881,246452.0149371516
1882,249869.83390475233
1883,188912.44430079433
1884,208652.42074531323
1885,240489.31518284758
1886,291432.6274361538
1887,208721.41215644026
1888,261308.40376709966
1889,170467.21664547132
1890,121216.39258572571
1891,143758.55884995434
1892,93944.85840483264
1893,132465.7681924398
1894,127767.98543509816
1895,137356.01902005982
1896,133257.8700783662
1897,110345.79734219039
1898,113203.47663943343
1899,163225.3102244953
1900,151331.2336093341
1901,173098.8716932538
1902,156726.9155473129
1903,207999.69377426818
1904,139717.18561652477
1905,203155.72809886176
1906,154769.8545225672
1907,213419.1723705292
1908,107423.41372573878
1909,127673.17982061295
1910,120576.88269673027
1911,220814.19460351454
1912,341109.0815752729
1913,148846.1740969406
1914,61312.76885509929
1915,303106.29518964316
1916,67043.38096313426
1917,249094.32791229722
1918,142604.4850174072
1919,180993.20097822644
1920,157096.95806583622
1921,396597.4555976488
1922,306317.22070013674
1923,231837.73693038328
1924,233450.22575652882
1925,204767.4223039547
1926,393687.14705638494
1927,141981.86187375468
1928,152430.92314216433
1929,123402.44462095718
1930,136267.31023785568
1931,141367.60424748147
1932,149881.59530459432
1933,191229.7310506991
1934,182476.42963234842
1935,174065.0669754435
1936,201014.856134622
1937,186925.54134169547
1938,172097.4182807515
1939,248332.21567321432
1940,183179.50626072794
1941,175469.52142981687
1942,186457.08063677503
1943,208064.1962883893
1944,370451.62976750714
1945,391219.1317154426
1946,135241.923830419
1947,320538.22245802404
1948,163508.53182490205
1949,250155.33807080632
1950,186166.39599679105
1951,260607.1503659744
1952,212688.86116661233
1953,166396.54973491057
1954,187181.77679308463
1955,143308.76432023366
1956,294130.80569223885
1957,152456.57748869588
1958,303283.7174710971
1959,145501.61777347923
1960,116219.55283107236
1961,118600.81746143002
1962,100074.98955934962
1963,106103.88159223762
1964,111831.51433610624
1965,145823.04984294917
1966,131167.21444412126
1967,303793.9946162039
1968,440862.13418533996
1969,403728.17157051706
1970,447508.5161253021
1971,477061.20450511866
1972,382759.45344856294
1973,279217.6309210225
1974,342423.9424067207
1975,501329.69210776803
1976,274139.1520353376
1977,373030.00425481156
1978,388435.11716962577
1979,331509.2032745714
1980,204092.60399100187
1981,336080.0043766702
1982,225995.5088965659
1983,211304.84926626307
1984,174470.0823224335
1985,217583.99580576253
1986,211937.57886966027
1987,176336.7737399548
1988,178662.65446248327
1989,194697.94663362528
1990,212257.89121756947
1991,241082.61313463876
1992,214893.3622110547
1993,170893.72328458008
1994,235325.23649979278
1995,191948.74039386108
1996,255923.53899038347
1997,319098.0826965127
1998,336773.67601178563
1999,276553.7926620689
2000,329115.15393448656
2001,279439.9390829912
2002,250210.11641958624
2003,261340.40652034193
2004,285919.4356393268
2005,224227.45744996768
2006,217008.2233723724
2007,245492.5175591294
2008,216008.6963980427
2009,195966.19281723394
2010,189031.9517237753
2011,143157.29908195738
2012,174136.6592712308
2013,181996.48683142566
2014,186256.66424912456
2015,203852.14980686718
2016,196180.99810259318
2017,197334.42621431928
2018,118633.57114439887
2019,129469.93554152455
2020,110100.84432298833
2021,96505.86625235729
2022,177090.29471314183
2023,143466.74089388995
2024,269693.5617277265
2025,371452.40181047627
2026,176533.8836423761
2027,160837.79989396373
2028,158731.78043918379
2029,171439.9310143719
2030,266746.77109638037
2031,228016.31057003653
2032,244495.40104416298
2033,248407.43970358514
2034,176066.06554916516
2035,227508.0435024444
2036,196535.86450679394
2037,199426.8601493468
2038,293482.3093916582
2039,226744.97861026626
2040,283014.39561116596
2041,296357.56541444827
2042,213172.07365020487
2043,179069.4391500546
2044,168391.96448355366
2045,218211.282129589
2046,145529.40298567698
2047,146440.85888720077
2048,139989.01796041013
2049,143369.77862817887
2050,178693.72901243306
2051,105891.01489316342
2052,127491.95142023337
2053,153984.43145677188
2054,92998.84820395288
2055,153465.6394604643
2056,148790.27679891794
2057,117082.47949983389
2058,222738.99990519127
2059,137997.42728142382
2060,176161.71237090658
2061,173626.03842503065
2062,132715.5347091356
2063,118594.4055209311
2064,146355.83888669286
2065,118160.91783380226
2066,162753.09712394292
2067,110672.19709369403
2068,142541.560230085
2069,85064.9010053606
2070,117793.77696626612
2071,95928.99750755956
2072,133354.5748173139
2073,137292.1187038681
2074,184041.302171581
2075,148661.25967295523
2076,115759.32574680884
2077,158736.00852433543
2078,127739.53985931288
2079,137499.0271410615
2080,119221.47992754604
2081,126771.01867234393
2082,126305.22003717543
2083,146725.04325261482
2084,111221.14083581654
2085,122190.85554269904
2086,117255.92816255763
2087,126971.55259326904
2088,96421.46585811695
2089,77986.98176669466
2090,127623.29736882508
2091,122496.85140690001
2092,123172.05345490745
2093,116648.44392993115
2094,109510.3916163608
2095,150774.6890109667
2096,80626.22375147263
2097,96182.85544837349
2098,145106.62187297788
2099,52561.893043938515
2100,75595.48085329458
2101,106501.77781553526
2102,127196.00230200052
2103,105222.17385632229
2104,142260.8930464943
2105,130040.92883814947
2106,57617.901307907996
2107,206647.44830542256
2108,116988.12674406021
2109,109869.1691516804
2110,130707.10127362888
2111,141095.22449567882
2112,137192.28135462076
2113,128397.45679212928
2114,124260.47529513668
2115,171018.7851484398
2116,109350.19064664409
2117,160496.77000832206
2118,127182.18099929774
2119,113973.65851795279
2120,116380.79161159838
2121,90234.4667235725
2122,116137.8646055599
2123,83986.97808837164
2124,159663.421685597
2125,124288.89907991316
2126,143867.79388930215
2127,167893.59033184714
2128,123906.37668365813
2129,90097.62268945429
2130,134215.9310852226
2131,140197.5433802964
2132,115329.82119111123
2133,124081.86029905362
2134,119163.34737770211
2135,91373.28274633283
2136,79089.90062213501
2137,102985.20334174989
2138,142259.99781486034
2139,146781.13923213954
2140,134386.09362525772
2141,155843.4677720087
2142,130187.18855735428
2143,141298.14848605765
2144,118300.79130907265
2145,138241.667987683
2146,165728.37566542963
2147,144904.77127874474
2148,144065.32650702144
2149,152203.85000218844
2150,246253.50343636304
2151,112438.55147191662
2152,175987.4383870665
2153,165482.666192334
2154,109744.04567436462
2155,140832.17173741595
2156,253201.0643294019
2157,221522.32138530893
2158,234596.43933893417
2159,211865.50664792003
2160,175090.85918662572
2161,237404.94719860167
2162,384532.45630525117
2163,342488.8752985329
2164,241760.68799488706
2165,208931.6849373408
2166,156225.76443923172
2167,220068.64578991928
2168,198756.98117214045
2169,199485.76572696955
2170,218325.36019372012
2171,159660.02024401937
2172,129051.66580120873
2173,170419.61009805353
2174,227897.9017349753
2175,288840.4237309126
2176,313543.45610260934
2177,246382.51577713434
2178,201044.53618402497
2179,138102.07469095258
2180,209163.04939171
2181,187202.81553252882
2182,220979.55523166162
2183,189638.7096197589
2184,119552.85730216133
2185,132319.21973551394
2186,143540.81516188
2187,155432.73049700336
2188,159286.50707093315
2189,264528.6243797216
2190,79164.71268316977
2191,82029.00423463254
2192,92129.6199522939
2193,108585.41576230213
2194,107706.38139198547
2195,110890.72220368336
2196,103681.6656489518
2197,123420.09869173965
2198,164218.6623142356
2199,168685.95552019635
2200,152832.10151565002
2201,144828.19515872584
2202,219200.62304412964
2203,131657.89114700875
2204,183330.04063981408
2205,128880.59603650145
2206,135257.12561207623
2207,197481.16749455297
2208,273343.30728185124
2209,241889.43178172933
2210,114994.11657253967
2211,110842.12657514148
2212,120633.06082170896
2213,105964.99068349943
2214,133115.21602824342
2215,101063.52120273458
2216,154209.31319040337
2217,57208.74296525846
2218,84078.18713456366
2219,74734.26621109505
2220,71789.34704728951
2221,306705.76071142114
2222,277235.72716865136
2223,285722.0574455608
2224,204748.6094636106
2225,117866.98093449307
2226,190716.95792003043
2227,207280.60491398425
2228,266314.2506477083
2229,259587.97371223645
2230,162067.48185294005
2231,209699.49430020596
2232,183198.58991051064
2233,176968.65033955363
2234,225408.2107052769
2235,224657.95861496538
2236,268412.7803313797
2237,327124.45085738704
2238,193681.4173086599
2239,110805.87360258756
2240,158488.0439246162
2241,157674.548542391
2242,117488.21394368996
2243,130216.61186709668
2244,104801.55485969146
2245,99531.94833186948
2246,146705.76143667763
2247,110847.35318424349
2248,128085.73105278455
2249,119825.08894105331
2250,130925.16226602513
2251,106136.10324231168
2252,169099.99023659324
2253,157478.21696432933
2254,179333.08158503054
2255,186936.9350566582
2256,179470.84144718054
2257,207863.52025332997
2258,162328.41070272945
2259,179475.06206292298
2260,139869.92716547233
2261,191276.98256743007
2262,205489.32150353046
2263,384261.3865907306
2264,483819.7554515313
2265,166649.4887800099
2266,297766.6248582223
2267,378513.14493986906
2268,427973.7966412054
2269,148831.92836239698
2270,195003.73527245416
2271,220857.08613368752
2272,203974.33112230297
2273,166904.21380107838
2274,182977.66318650605
2275,159484.75995159175
2276,195669.33221880152
2277,185664.07510716692
2278,147778.53135995218
2279,120821.86064926759
2280,122837.62532190113
2281,165052.33397870397
2282,184166.1952849675
2283,107639.81341879799
2284,113423.8187304891
2285,138888.25145594217
2286,124010.50800499119
2287,373160.5690830969
2288,279008.82213289617
2289,400518.9356169643
2290,486017.3638531094
2291,333742.4084992209
2292,439046.6204598657
2293,507188.33731059596
2294,419161.5669951198
2295,481692.6702909475
2296,304309.414880641
2297,343637.8054482638
2298,341046.69294526544
2299,377016.85176497285
2300,352545.7768845937
2301,313791.33217501064
2302,256726.30934009835
2303,250080.1322793997
2304,245479.5584268464
2305,200395.8765296826
2306,197354.1347522535
2307,201212.29173550435
2308,229673.87460003849
2309,278310.14270843734
2310,223262.44953810592
2311,205165.38801262574
2312,176538.02580231996
2313,173065.88454105626
2314,173855.0010482152
2315,178462.41414756048
2316,192613.47539910884
2317,187738.10214531267
2318,183439.93625271003
2319,185129.35429419234
2320,185120.69554225402
2321,235130.1205368444
2322,176734.3410013151
2323,190295.3558455365
2324,176954.61735727926
2325,214387.87047853856
2326,177122.96665683197
2327,214269.012647536
2328,226394.64768978025
2329,196872.0794979077
2330,181033.81029336475
2331,376598.72046507016
2332,397619.11379003717
2333,332467.52667847375
2334,265464.0355708581
2335,279404.63776019623
2336,324315.6854225804
2337,208361.81639901022
2338,279668.8595835655
2339,218552.63391744328
2340,413531.5270690169
2341,226244.5314329402
2342,239195.1339539913
2343,231854.83120446993
2344,229009.96576074357
2345,237598.26173177187
2346,215392.8970786657
2347,200449.55979973235
2348,246821.8711522091
2349,183504.25706618934
2350,310971.9812854193
2351,262981.1680381336
2352,253151.87595122986
2353,249673.43282747286
2354,135901.3646146655
2355,142773.60761623658
2356,157472.624439302
2357,189853.71297791056
2358,195974.73697795713
2359,138330.449078811
2360,113948.36928872467
2361,149880.33458012747
2362,271197.40945158695
2363,143056.8638724006
2364,156106.20735740056
2365,216594.9879148681
2366,190850.8861626956
2367,226142.3447886301
2368,214188.9596336717
2369,221242.33141312576
2370,170522.75556159957
2371,167095.1524070935
2372,195626.39692936803
2373,274510.47630807984
2374,328541.0524976374
2375,248113.6481924823
2376,298484.8596568158
2377,361593.65375705203
2378,147127.46930491072
2379,206537.30946648296
2380,147761.04509798312
2381,165098.6522139514
2382,206137.81180146176
2383,204151.79242003016
2384,247731.43935826438
2385,164786.91142307813
2386,134288.95475077265
2387,136752.59647856397
2388,105934.35195159494
2389,121034.46384610384
2390,147862.197396127
2391,147502.53972660692
2392,118677.29714670018
2393,170255.65737202257
2394,147019.2759501561
2395,207445.66866802186
2396,147893.56278999054
2397,211855.7895818977
2398,126947.88344613835
2399,60982.157578539394
2400,61017.01248478906
2401,113784.97657058865
2402,139763.02783221312
2403,144690.82684326763
2404,156394.05193207125
2405,162914.29685959368
2406,142316.59421847464
2407,128164.91821495887
2408,157900.74234020108
2409,125629.09200332029
2410,171227.48006306912
2411,115324.37544041325
2412,157305.2066737646
2413,134841.36221450492
2414,153764.26894031375
2415,134192.77354368282
2416,128315.65055865514
2417,134728.3236191186
2418,132854.70905973957
2419,135985.24639056265
2420,123442.42215894905
2421,149880.88201426892
2422,107250.78033565424
2423,127829.09249363019
2424,152630.55835036538
2425,195746.53148441156
2426,128954.65551057698
2427,136229.16888022574
2428,177048.92739903717
2429,114528.72086231716
2430,132908.72378783138
2431,103405.87155806403
2432,146827.88417363155
2433,144655.9257914396
2434,136527.34653771447
2435,153915.892582338
2436,108999.25164326775
2437,107178.86769589277
2438,122918.2271659195
2439,108712.67265665768
2440,123753.81915831569
2441,88362.6300118792
2442,96137.91222424147
2443,129502.78384942033
2444,138158.71605098515
2445,90689.59814236546
2446,144289.2369068598
2447,188252.37922688865
2448,126009.60924165258
2449,114416.13479280079
2450,151915.41180269897
2451,132451.0851525949
2452,193839.5245728953
2453,92800.25675300093
2454,123751.04726063879
2455,110436.42256355955
2456,142161.72539163538
2457,136943.15104923226
2458,128579.60149200265
2459,115246.11574635112
2460,137817.53379307926
2461,133756.15667334848
2462,142597.4523175812
2463,126223.06133852227
2464,189258.20256855708
2465,141231.91085993606
2466,113577.34073319379
2467,131005.24251462313
2468,78837.99701855597
2469,75042.90373802235
2470,195540.64251092682
2471,216326.8704480459
2472,163837.804640143
2473,117486.32578462923
2474,63745.40951266347
2475,224501.84137040813
2476,123306.54219731422
2477,127643.70510198998
2478,145813.35243197926
2479,103187.0526947089
2480,151153.1295142215
2481,124181.58945984064
2482,128671.12122113227
2483,106500.4184073806
2484,122266.134680666
2485,130612.8141522809
2486,151573.61782444533
2487,176256.79871749127
2488,165046.8466492514
2489,151353.7137632946
2490,145568.31984505182
2491,89465.63310265295
2492,190637.06547951326
2493,158770.41398875226
2494,137948.47815890482
2495,89575.58007969853
2496,237681.17103905694
2497,163296.8963985777
2498,107592.28918111735
2499,90268.32221207848
2500,122851.20664815832
2501,143490.67329077455
2502,152601.3131089955
2503,94054.25193420827
2504,171797.65275539106
2505,225438.0395745691
2506,248934.84860417782
2507,286097.87913078896
2508,249160.25198244248
2509,213160.78083786002
2510,210616.23197040384
2511,172062.34909163188
2512,210526.70559206817
2513,217322.878798016
2514,256322.23416561927
2515,151022.0901222713
2516,178457.2558102657
2517,148835.4944578244
2518,156554.1197376079
2519,235411.83751540276
2520,216154.23631290102
2521,187863.4251679318
2522,225848.25187539263
2523,116646.50752192088
2524,137618.31267048937
2525,151762.652886305
2526,140069.02237435934
2527,120400.3512733405
2528,123876.0641334779
2529,135733.01558974714
2530,125149.43527020061
2531,263467.4570720518
2532,230490.44927103817
2533,192020.75724041683
2534,227598.74995307988
2535,302715.3628696065
2536,237001.27498022188
2537,231379.26752617472
2538,187130.84194415278
2539,186773.65264793925
2540,179113.37408496017
2541,183895.87584162128
2542,169243.1980130098
2543,124197.82564957606
2544,122048.26986487104
2545,139242.9114416715
2546,125103.70695956642
2547,135739.06710496146
2548,152668.34945209415
2549,163148.1620463413
2550,667582.0535884965
2551,145416.8966687734
2552,127618.96270762639
2553,78915.73636980637
2554,95891.35523962093
2555,121886.76764278254
2556,94753.25087196246
2557,107818.68718172812
2558,146016.0590036506
2559,149230.61989939655
2560,152771.54569813004
2561,144008.06372089943
2562,143339.43521576852
2563,151101.8181806386
2564,204009.05694445968
2565,136138.54979798896
2566,165776.32407419485
2567,136517.52478542473
2568,193418.732097303
2569,218403.38563613856
2570,112811.94302871602
2571,195911.89794288497
2572,147870.70465116875
2573,228766.80241011563
2574,305349.6595440758
2575,134305.34103629802
2576,128136.62346487796
2577,141925.59325813668
2578,84550.4963203865
2579,66889.21996534841
2580,107569.01314676218
2581,106230.78207172686
2582,108625.41261447205
2583,298113.9611115589
2584,182233.01221967145
2585,183438.70216481085
2586,219500.58672262603
2587,202565.31662900228
2588,148907.8048908681
2589,151717.0592785771
2590,214568.0495156863
2591,237775.32946789867
2592,216370.169676329
2593,250847.67951134325
2594,194060.78537936189
2595,199905.10485260628
2596,293367.2552198886
2597,184043.3085711289
2598,287436.69432185055
2599,317445.95668859326
2600,153062.66167518398
2601,141004.71940209452
2602,88223.11262801563
2603,93660.28131157448
2604,91752.95959845922
2605,82967.2849295224
2606,144713.10072371754
2607,200424.3021723445
2608,192137.64843572638
2609,175483.05322153264
2610,110974.18569295527
2611,122571.18690312028
2612,165529.91580042333
2613,134984.46729111447
2614,129191.88147889885
2615,161583.76762826205
2616,145736.63983983803
2617,189854.73923091203
2618,192326.5236365307
2619,200314.48080805782
2620,193409.63124403544
2621,174594.18300488844
2622,190179.65301362897
2623,243164.63497899126
2624,312757.8820737566
2625,316527.11781668954
2626,171194.34795776382
2627,161234.913107869
2628,476680.4248665533
2629,487908.3355850037
2630,380634.7426055705
2631,490975.31152540224
2632,410807.45502527745
2633,312909.4711672986
2634,427198.1378182079
2635,160884.34411989927
2636,181575.9522773766
2637,180399.8996792931
2638,270142.27196715266
2639,191315.00005769095
2640,154851.65247852256
2641,104737.53543588935
2642,187973.95380818244
2643,103671.70152376572
2644,122641.23036413682
2645,109589.61470871216
2646,97990.01882418862
2647,102903.12303701346
2648,140049.4412587317
2649,158646.99519277114
2650,133782.20177581513
2651,140851.54370033566
2652,431783.2610776108
2653,257596.82012072808
2654,261102.026047948
2655,392999.7411536651
2656,322096.979030214
2657,355806.34142214566
2658,319096.99726922414
2659,314844.943390668
2660,371132.37307091063
2661,357252.2663487773
2662,368684.81985485886
2663,296072.87985418696
2664,274981.1147314033
2665,330344.0406963952
2666,287764.67348559544
2667,167609.06008373966
2668,182789.34093633035
2669,183348.09149886525
2670,269766.208640257
2671,189541.59676317635
2672,200837.1080626718
2673,209490.72230213613
2674,203550.67609801187
2675,173094.95384984548
2676,192247.17377765532
2677,199205.234477872
2678,251434.691868612
2679,271923.9850821489
2680,298384.320049836
2681,399802.1406771641
2682,331066.3904430123
2683,465210.9242608181
2684,328287.1501623103
2685,333767.2253794448
2686,267547.2629009102
2687,320193.801390373
2688,219632.297168044
2689,206270.5314934726
2690,434740.8272710682
2691,189760.46153826758
2692,135166.01254189064
2693,197594.7865764487
2694,137304.65070124154
2695,192612.33801488258
2696,181005.9626223491
2697,188105.35667540153
2698,195338.01282375795
2699,177389.75703207884
2700,159115.93947957605
2701,161312.0230606465
2702,116903.27944310945
2703,124326.56349124352
2704,136756.3700261908
2705,116455.62592320974
2706,112323.29090274137
2707,128038.7329941975
2708,131859.54879925947
2709,104831.34035441358
2710,124863.12592697734
2711,283467.45928941993
2712,393767.63041983003
2713,171996.17197560883
2714,153037.36229102476
2715,176127.62228188227
2716,144857.69119534892
2717,194059.53423082552
2718,220566.71910101245
2719,157836.45832770187
2720,179560.78630542403
2721,133962.8209502483
2722,165206.42094683502
2723,137956.5568364472
2724,130050.26382969251
2725,135538.3881706618
2726,151639.9211225468
2727,185345.384370481
2728,182719.83557833268
2729,153941.1153632333
2730,157589.25293131822
2731,128300.08091818681
2732,135188.25061215262
2733,158157.11558651802
2734,153928.31645774635
2735,141954.74245727464
